#(1+z) Log10(Halo Mass) Log10(<SFR>) Log10(Median SM)
#Units are Msun, Msun/yr, and Msun, respectively.
3.749732 9.000000 -3.872435 4.743891
3.810661 9.000000 -3.869991 4.736948
3.872580 9.000000 -3.868594 4.730604
3.935504 9.000000 -3.871289 4.724856
3.999451 9.000000 -3.869358 4.720121
4.064437 9.000000 -3.865951 4.715934
4.130479 9.000000 -3.861044 4.712334
4.197595 9.000000 -3.859847 4.709771
4.265800 9.000000 -3.856154 4.707663
4.335114 9.000000 -3.845738 4.706385
4.405555 9.000000 -3.837870 4.705876
4.477139 9.000000 -3.831532 4.705829
4.549887 9.000000 -3.825949 4.706911
4.623817 9.000000 -3.819610 4.708231
4.698949 9.000000 -3.801125 4.710797
4.775301 9.000000 -3.784065 4.713596
4.852893 9.000000 -3.774041 4.717551
4.931747 9.000000 -3.763759 4.721771
5.011882 9.000000 -3.752316 4.727177
5.093318 9.000000 -3.739581 4.732731
5.176079 9.000000 -3.714919 4.739656
5.260183 9.000000 -3.690256 4.746581
5.345655 9.000000 -3.671869 4.754948
5.432516 9.000000 -3.654137 4.763465
5.520787 9.000000 -3.635610 4.772978
5.610493 9.000000 -3.616537 4.783174
5.701657 9.000000 -3.596343 4.793628
5.794302 9.000000 -3.569570 4.805598
5.888452 9.000000 -3.542796 4.817568
5.984131 9.000000 -3.513582 4.830572
6.081367 9.000000 -3.482346 4.844429
6.180181 9.000000 -3.451109 4.858288
6.280601 9.000000 -3.421796 4.873716
6.382653 9.000000 -3.393036 4.889595
6.486363 9.000000 -3.364275 4.905474
6.591759 9.000000 -3.333142 4.923121
6.698867 9.000000 -3.301454 4.941183
6.807715 9.000000 -3.269765 4.959244
6.918332 9.000000 -3.235953 4.978775
7.030747 9.000000 -3.200821 4.999216
7.144987 9.000000 -3.165689 5.019658
7.261084 9.000000 -3.128749 5.040518
7.379068 9.000000 -3.082251 5.063588
7.498969 9.000000 -3.035753 5.086658
7.620818 9.000000 -2.989255 5.109728
7.744647 9.000000 -2.943685 5.133944
7.870488 9.000000 -2.899574 5.159961
7.998374 9.000000 -2.855464 5.185978
8.128337 9.000000 -2.811353 5.211995
8.260412 9.000000 -2.766230 5.238827
8.394634 9.000000 -2.717942 5.268209
8.531036 9.000000 -2.669654 5.297590
8.669655 9.000000 -2.621366 5.326972
8.810526 9.000000 -2.573077 5.356353
8.953687 9.000000 -2.527178 5.387982
1.000000 9.050000 -4.041840 5.912142
1.016249 9.050000 -3.973913 5.913130
1.032761 9.050000 -3.901591 5.913865
1.049542 9.050000 -3.843052 5.914328
1.066596 9.050000 -3.794729 5.914493
1.083927 9.050000 -3.755339 5.914333
1.101539 9.050000 -3.721417 5.913812
1.119438 9.050000 -3.691322 5.912913
1.137627 9.050000 -3.664297 5.911613
1.156112 9.050000 -3.640342 5.909864
1.174898 9.050000 -3.618107 5.907661
1.193988 9.050000 -3.597260 5.904973
1.213389 9.050000 -3.577801 5.901765
1.233105 9.050000 -3.559625 5.898036
1.253141 9.050000 -3.541709 5.893731
1.273503 9.050000 -3.524463 5.888867
1.294196 9.050000 -3.509088 5.883387
1.315225 9.050000 -3.494521 5.877309
1.336596 9.050000 -3.480166 5.870590
1.358314 9.050000 -3.466432 5.863234
1.380384 9.050000 -3.453636 5.855237
1.402814 9.050000 -3.442347 5.846554
1.425608 9.050000 -3.431901 5.837217
1.448772 9.050000 -3.422337 5.827219
1.472312 9.050000 -3.413309 5.816534
1.496236 9.050000 -3.405148 5.805175
1.520548 9.050000 -3.398004 5.793156
1.545254 9.050000 -3.391871 5.780479
1.570363 9.050000 -3.386746 5.767151
1.595879 9.050000 -3.382607 5.753182
1.621810 9.050000 -3.379474 5.738579
1.648162 9.050000 -3.377295 5.723361
1.674943 9.050000 -3.376044 5.707549
1.702158 9.050000 -3.375713 5.691164
1.729816 9.050000 -3.376290 5.674229
1.757923 9.050000 -3.377751 5.656755
1.786488 9.050000 -3.380080 5.638779
1.815516 9.050000 -3.383245 5.620328
1.845015 9.050000 -3.387233 5.601434
1.874994 9.050000 -3.392023 5.582129
1.905461 9.050000 -3.397593 5.562447
1.936422 9.050000 -3.403862 5.542394
1.967886 9.050000 -3.410767 5.522031
1.999862 9.050000 -3.418271 5.501397
2.032357 9.050000 -3.426502 5.480506
2.065380 9.050000 -3.435386 5.459408
2.098940 9.050000 -3.444761 5.438144
2.133045 9.050000 -3.454439 5.416735
2.167704 9.050000 -3.464140 5.395237
2.202926 9.050000 -3.474597 5.373673
2.238721 9.050000 -3.485455 5.352087
2.275097 9.050000 -3.496706 5.330519
2.312065 9.050000 -3.508273 5.308998
2.349633 9.050000 -3.520362 5.287569
2.387811 9.050000 -3.532396 5.266264
2.426610 9.050000 -3.544396 5.245108
2.466039 9.050000 -3.557043 5.224159
2.506109 9.050000 -3.569293 5.203438
2.546830 9.050000 -3.581491 5.182966
2.588213 9.050000 -3.594457 5.162775
2.630268 9.050000 -3.605987 5.142931
2.673006 9.050000 -3.618705 5.123443
2.716439 9.050000 -3.630564 5.104328
2.760578 9.050000 -3.642122 5.085615
2.805434 9.050000 -3.654231 5.067332
2.851018 9.050000 -3.664726 5.049505
2.897343 9.050000 -3.676627 5.032160
2.944421 9.050000 -3.686425 5.015321
2.992265 9.050000 -3.697346 4.999011
3.040885 9.050000 -3.706855 4.983250
3.090295 9.050000 -3.716166 4.968057
3.140509 9.050000 -3.725556 4.953450
3.191538 9.050000 -3.733092 4.939440
3.243397 9.050000 -3.741868 4.926042
3.296098 9.050000 -3.748418 4.913261
3.349655 9.050000 -3.754260 4.901103
3.404083 9.050000 -3.761927 4.889570
3.459395 9.050000 -3.764773 4.878656
3.515606 9.050000 -3.770638 4.868554
3.572730 9.050000 -3.774814 4.859106
3.630783 9.050000 -3.777202 4.850293
3.689779 9.050000 -3.778917 4.842094
3.749732 9.050000 -3.783884 4.834667
3.810661 9.050000 -3.780929 4.828024
3.872580 9.050000 -3.779061 4.821978
3.935504 9.050000 -3.781396 4.816524
3.999451 9.050000 -3.779022 4.812077
4.064437 9.050000 -3.775151 4.808174
4.130479 9.050000 -3.769761 4.804856
4.197595 9.050000 -3.768188 4.802567
4.265800 9.050000 -3.764076 4.800732
4.335114 9.050000 -3.753118 4.799722
4.405555 9.050000 -3.744779 4.799476
4.477139 9.050000 -3.738016 4.799689
4.549887 9.050000 -3.732046 4.801025
4.623817 9.050000 -3.725312 4.802598
4.698949 9.050000 -3.706238 4.805409
4.775301 9.050000 -3.688621 4.808453
4.852893 9.050000 -3.678195 4.812645
4.931747 9.050000 -3.667513 4.817100
5.011882 9.050000 -3.655676 4.822735
5.093318 9.050000 -3.642532 4.828517
5.176079 9.050000 -3.617319 4.835662
5.260183 9.050000 -3.592107 4.842807
5.345655 9.050000 -3.573299 4.851387
5.432516 9.050000 -3.555161 4.860116
5.520787 9.050000 -3.536240 4.869834
5.610493 9.050000 -3.516782 4.880232
5.701657 9.050000 -3.496198 4.890887
5.794302 9.050000 -3.469007 4.903050
5.888452 9.050000 -3.441816 4.915213
5.984131 9.050000 -3.412197 4.928404
6.081367 9.050000 -3.380568 4.942445
6.180181 9.050000 -3.348939 4.956486
6.280601 9.050000 -3.319291 4.972089
6.382653 9.050000 -3.290211 4.988142
6.486363 9.050000 -3.261131 5.004194
6.591759 9.050000 -3.229710 5.022006
6.698867 9.050000 -3.197740 5.040230
6.807715 9.050000 -3.165771 5.058455
6.918332 9.050000 -3.131706 5.078141
7.030747 9.050000 -3.096340 5.098735
7.144987 9.050000 -3.060973 5.119329
7.261084 9.050000 -3.023809 5.140340
7.379068 9.050000 -2.977146 5.163551
7.498969 9.050000 -2.930483 5.186763
7.620818 9.050000 -2.883821 5.209975
7.744647 9.050000 -2.838115 5.234327
7.870488 9.050000 -2.793914 5.260475
7.998374 9.050000 -2.749713 5.286622
8.128337 9.050000 -2.705513 5.312769
8.260412 9.050000 -2.660322 5.339729
8.394634 9.050000 -2.612039 5.369229
8.531036 9.050000 -2.563756 5.398730
8.669655 9.050000 -2.515474 5.428230
8.810526 9.050000 -2.467191 5.457730
8.953687 9.050000 -2.421338 5.489471
1.000000 9.100000 -3.974969 5.982728
1.016249 9.100000 -3.907140 5.983728
1.032761 9.100000 -3.834557 5.984479
1.049542 9.100000 -3.775825 5.984960
1.066596 9.100000 -3.727361 5.985148
1.083927 9.100000 -3.687876 5.985014
1.101539 9.100000 -3.653884 5.984523
1.119438 9.100000 -3.623733 5.983661
1.137627 9.100000 -3.596658 5.982401
1.156112 9.100000 -3.572691 5.980699
1.174898 9.100000 -3.550451 5.978549
1.193988 9.100000 -3.529580 5.975920
1.213389 9.100000 -3.510094 5.972779
1.233105 9.100000 -3.491889 5.969122
1.253141 9.100000 -3.473944 5.964899
1.273503 9.100000 -3.456667 5.960124
1.294196 9.100000 -3.441242 5.954740
1.315225 9.100000 -3.426619 5.948767
1.336596 9.100000 -3.412203 5.942163
1.358314 9.100000 -3.398399 5.934928
1.380384 9.100000 -3.385522 5.927063
1.402814 9.100000 -3.374134 5.918522
1.425608 9.100000 -3.363579 5.909336
1.448772 9.100000 -3.353892 5.899498
1.472312 9.100000 -3.344733 5.888981
1.496236 9.100000 -3.336427 5.877802
1.520548 9.100000 -3.329127 5.865971
1.545254 9.100000 -3.322822 5.853491
1.570363 9.100000 -3.317514 5.840371
1.595879 9.100000 -3.313179 5.826618
1.621810 9.100000 -3.309836 5.812241
1.648162 9.100000 -3.307435 5.797256
1.674943 9.100000 -3.305951 5.781689
1.702158 9.100000 -3.305375 5.765556
1.729816 9.100000 -3.305696 5.748881
1.757923 9.100000 -3.306891 5.731677
1.786488 9.100000 -3.308944 5.713976
1.815516 9.100000 -3.311823 5.695810
1.845015 9.100000 -3.315519 5.677207
1.874994 9.100000 -3.320011 5.658201
1.905461 9.100000 -3.325277 5.638823
1.936422 9.100000 -3.331218 5.619081
1.967886 9.100000 -3.337788 5.599036
1.999862 9.100000 -3.344950 5.578724
2.032357 9.100000 -3.352844 5.558162
2.065380 9.100000 -3.361388 5.537396
2.098940 9.100000 -3.370416 5.516470
2.133045 9.100000 -3.379726 5.495402
2.167704 9.100000 -3.389051 5.474249
2.202926 9.100000 -3.399144 5.453033
2.238721 9.100000 -3.409634 5.431800
2.275097 9.100000 -3.420502 5.410585
2.312065 9.100000 -3.431686 5.389421
2.349633 9.100000 -3.443403 5.368350
2.387811 9.100000 -3.455048 5.347406
2.426610 9.100000 -3.466651 5.326611
2.466039 9.100000 -3.478922 5.306023
2.506109 9.100000 -3.490772 5.285666
2.546830 9.100000 -3.502567 5.265557
2.588213 9.100000 -3.515163 5.245728
2.630268 9.100000 -3.526262 5.226247
2.673006 9.100000 -3.538602 5.207121
2.716439 9.100000 -3.550054 5.188367
2.760578 9.100000 -3.561198 5.170015
2.805434 9.100000 -3.572921 5.152092
2.851018 9.100000 -3.582979 5.134622
2.897343 9.100000 -3.594506 5.117632
2.944421 9.100000 -3.603863 5.101148
2.992265 9.100000 -3.614396 5.085188
3.040885 9.100000 -3.623480 5.069776
3.090295 9.100000 -3.632374 5.054930
3.140509 9.100000 -3.641364 5.040665
3.191538 9.100000 -3.648454 5.026997
3.243397 9.100000 -3.656842 5.013936
3.296098 9.100000 -3.662947 5.001490
3.349655 9.100000 -3.668337 4.989663
3.404083 9.100000 -3.675631 4.978457
3.459395 9.100000 -3.677967 4.967868
3.515606 9.100000 -3.683440 4.958086
3.572730 9.100000 -3.687190 4.948955
3.630783 9.100000 -3.689118 4.940454
3.689779 9.100000 -3.690370 4.932565
3.749732 9.100000 -3.694990 4.925443
3.810661 9.100000 -3.691487 4.919101
3.872580 9.100000 -3.689118 4.913351
3.935504 9.100000 -3.691085 4.908191
3.999451 9.100000 -3.688245 4.904032
4.064437 9.100000 -3.683887 4.900414
4.130479 9.100000 -3.677989 4.897377
4.197595 9.100000 -3.676030 4.895364
4.265800 9.100000 -3.671487 4.893801
4.335114 9.100000 -3.659961 4.893059
4.405555 9.100000 -3.651138 4.893076
4.477139 9.100000 -3.643940 4.893549
4.549887 9.100000 -3.637581 4.895140
4.623817 9.100000 -3.630449 4.896965
4.698949 9.100000 -3.610777 4.900022
4.775301 9.100000 -3.592596 4.903309
4.852893 9.100000 -3.581775 4.907739
4.931747 9.100000 -3.570700 4.912429
5.011882 9.100000 -3.558479 4.918293
5.093318 9.100000 -3.544937 4.924303
5.176079 9.100000 -3.519193 4.931668
5.260183 9.100000 -3.493449 4.939034
5.345655 9.100000 -3.474246 4.947825
5.432516 9.100000 -3.455726 4.956766
5.520787 9.100000 -3.436440 4.966690
5.610493 9.100000 -3.416628 4.977290
5.701657 9.100000 -3.395687 4.988146
5.794302 9.100000 -3.368121 5.000502
5.888452 9.100000 -3.340555 5.012858
5.984131 9.100000 -3.310580 5.026236
6.081367 9.100000 -3.278610 5.040460
6.180181 9.100000 -3.246640 5.054684
6.280601 9.100000 -3.216707 5.070463
6.382653 9.100000 -3.187360 5.086688
6.486363 9.100000 -3.158013 5.102913
6.591759 9.100000 -3.126358 5.120890
6.698867 9.100000 -3.094163 5.139277
6.807715 9.100000 -3.061967 5.157665
6.918332 9.100000 -3.027706 5.177507
7.030747 9.100000 -2.992163 5.198254
7.144987 9.100000 -2.956620 5.219000
7.261084 9.100000 -2.919290 5.240161
7.379068 9.100000 -2.872522 5.263514
7.498969 9.100000 -2.825754 5.286867
7.620818 9.100000 -2.778986 5.310220
7.744647 9.100000 -2.733203 5.334710
7.870488 9.100000 -2.688972 5.360988
7.998374 9.100000 -2.644740 5.387265
8.128337 9.100000 -2.600508 5.413543
8.260412 9.100000 -2.555407 5.440630
8.394634 9.100000 -2.507589 5.470250
8.531036 9.100000 -2.459771 5.499868
8.669655 9.100000 -2.411953 5.529488
8.810526 9.100000 -2.364136 5.559107
8.953687 9.100000 -2.318221 5.590958
1.000000 9.150001 -3.907856 6.053310
1.016249 9.150001 -3.840121 6.054322
1.032761 9.150001 -3.767296 6.055089
1.049542 9.150001 -3.708390 6.055588
1.066596 9.150001 -3.659800 6.055798
1.083927 9.150001 -3.620229 6.055690
1.101539 9.150001 -3.586177 6.055231
1.119438 9.150001 -3.555979 6.054404
1.137627 9.150001 -3.528862 6.053186
1.156112 9.150001 -3.504886 6.051530
1.174898 9.150001 -3.482642 6.049434
1.193988 9.150001 -3.461752 6.046863
1.213389 9.150001 -3.442244 6.043788
1.233105 9.150001 -3.424012 6.040205
1.253141 9.150001 -3.406040 6.036062
1.273503 9.150001 -3.388732 6.031376
1.294196 9.150001 -3.373262 6.026089
1.315225 9.150001 -3.358586 6.020222
1.336596 9.150001 -3.344110 6.013731
1.358314 9.150001 -3.330236 6.006620
1.380384 9.150001 -3.317277 5.998886
1.402814 9.150001 -3.305793 5.990487
1.425608 9.150001 -3.295129 5.981451
1.448772 9.150001 -3.285320 5.971773
1.472312 9.150001 -3.276030 5.961425
1.496236 9.150001 -3.267581 5.950425
1.520548 9.150001 -3.260124 5.938782
1.545254 9.150001 -3.253649 5.926501
1.570363 9.150001 -3.248159 5.913588
1.595879 9.150001 -3.243629 5.900051
1.621810 9.150001 -3.240077 5.885900
1.648162 9.150001 -3.237456 5.871150
1.674943 9.150001 -3.235740 5.855826
1.702158 9.150001 -3.234921 5.839946
1.729816 9.150001 -3.234988 5.823531
1.757923 9.150001 -3.235919 5.806595
1.786488 9.150001 -3.237698 5.789172
1.815516 9.150001 -3.240294 5.771290
1.845015 9.150001 -3.243701 5.752979
1.874994 9.150001 -3.247896 5.734271
1.905461 9.150001 -3.252858 5.715198
1.936422 9.150001 -3.258476 5.695768
1.967886 9.150001 -3.264715 5.676040
1.999862 9.150001 -3.271540 5.656051
2.032357 9.150001 -3.279098 5.635816
2.065380 9.150001 -3.287304 5.615384
2.098940 9.150001 -3.295987 5.594794
2.133045 9.150001 -3.304934 5.574069
2.167704 9.150001 -3.313890 5.553260
2.202926 9.150001 -3.323621 5.532393
2.238721 9.150001 -3.333746 5.511511
2.275097 9.150001 -3.344236 5.490651
2.312065 9.150001 -3.355041 5.469843
2.349633 9.150001 -3.366387 5.449131
2.387811 9.150001 -3.377649 5.428546
2.426610 9.150001 -3.388861 5.408113
2.466039 9.150001 -3.400758 5.387887
2.506109 9.150001 -3.412215 5.367892
2.546830 9.150001 -3.423613 5.348147
2.588213 9.150001 -3.435841 5.328681
2.630268 9.150001 -3.446519 5.309563
2.673006 9.150001 -3.458485 5.290799
2.716439 9.150001 -3.469535 5.272407
2.760578 9.150001 -3.480274 5.254416
2.805434 9.150001 -3.491616 5.236850
2.851018 9.150001 -3.501246 5.219738
2.897343 9.150001 -3.512402 5.203104
2.944421 9.150001 -3.521329 5.186973
2.992265 9.150001 -3.531480 5.171365
3.040885 9.150001 -3.540149 5.156302
3.090295 9.150001 -3.548634 5.141802
3.140509 9.150001 -3.557233 5.127881
3.191538 9.150001 -3.563888 5.114553
3.243397 9.150001 -3.571893 5.101830
3.296098 9.150001 -3.577566 5.089718
3.349655 9.150001 -3.582517 5.078223
3.404083 9.150001 -3.589442 5.067345
3.459395 9.150001 -3.591287 5.057079
3.515606 9.150001 -3.596374 5.047618
3.572730 9.150001 -3.599709 5.038803
3.630783 9.150001 -3.601189 5.030615
3.689779 9.150001 -3.601991 5.023036
3.749732 9.150001 -3.606267 5.016219
3.810661 9.150001 -3.602236 5.010178
3.872580 9.150001 -3.599380 5.004725
3.935504 9.150001 -3.600983 4.999859
3.999451 9.150001 -3.597689 4.995987
4.064437 9.150001 -3.592856 4.992654
4.130479 9.150001 -3.586462 4.989898
4.197595 9.150001 -3.584121 4.988160
4.265800 9.150001 -3.579154 4.986870
4.335114 9.150001 -3.567072 4.986396
4.405555 9.150001 -3.557773 4.986676
4.477139 9.150001 -3.550144 4.987410
4.549887 9.150001 -3.543397 4.989254
4.623817 9.150001 -3.535869 4.991332
4.698949 9.150001 -3.515604 4.994633
4.775301 9.150001 -3.496861 4.998165
4.852893 9.150001 -3.485642 5.002831
4.931747 9.150001 -3.474170 5.007758
5.011882 9.150001 -3.461560 5.013851
5.093318 9.150001 -3.447614 5.020089
5.176079 9.150001 -3.421330 5.027675
5.260183 9.150001 -3.395046 5.035260
5.345655 9.150001 -3.375434 5.044263
5.432516 9.150001 -3.356520 5.053415
5.520787 9.150001 -3.336855 5.063546
5.610493 9.150001 -3.316674 5.074348
5.701657 9.150001 -3.295359 5.085405
5.794302 9.150001 -3.267397 5.097953
5.888452 9.150001 -3.239434 5.110502
5.984131 9.150001 -3.209079 5.124068
6.081367 9.150001 -3.176742 5.138475
6.180181 9.150001 -3.144405 5.152882
6.280601 9.150001 -3.114163 5.168836
6.382653 9.150001 -3.084523 5.185235
6.486363 9.150001 -3.054882 5.201633
6.591759 9.150001 -3.022966 5.219774
6.698867 9.150001 -2.990517 5.238324
6.807715 9.150001 -2.958068 5.256874
6.918332 9.150001 -2.923583 5.276873
7.030747 9.150001 -2.887834 5.297771
7.144987 9.150001 -2.852085 5.318670
7.261084 9.150001 -2.814560 5.339982
7.379068 9.150001 -2.767657 5.363476
7.498969 9.150001 -2.720754 5.386971
7.620818 9.150001 -2.673851 5.410465
7.744647 9.150001 -2.627963 5.435092
7.870488 9.150001 -2.583670 5.461500
7.998374 9.150001 -2.539377 5.487908
8.128337 9.150001 -2.495085 5.514316
8.260412 9.150001 -2.449995 5.541530
8.394634 9.150001 -2.402412 5.571268
8.531036 9.150001 -2.354830 5.601006
8.669655 9.150001 -2.307247 5.630744
8.810526 9.150001 -2.259665 5.660481
8.953687 9.150001 -2.213743 5.692443
1.000000 9.200001 -3.840743 6.123887
1.016249 9.200001 -3.773102 6.124911
1.032761 9.200001 -3.700036 6.125692
1.049542 9.200001 -3.640955 6.126211
1.066596 9.200001 -3.592239 6.126443
1.083927 9.200001 -3.552583 6.126362
1.101539 9.200001 -3.518470 6.125933
1.119438 9.200001 -3.488225 6.125142
1.137627 9.200001 -3.461066 6.123965
1.156112 9.200001 -3.437081 6.122356
1.174898 9.200001 -3.414834 6.120312
1.193988 9.200001 -3.393924 6.117802
1.213389 9.200001 -3.374394 6.114793
1.233105 9.200001 -3.356135 6.111283
1.253141 9.200001 -3.338137 6.107222
1.273503 9.200001 -3.320797 6.102624
1.294196 9.200001 -3.305282 6.097434
1.315225 9.200001 -3.290552 6.091672
1.336596 9.200001 -3.276016 6.085296
1.358314 9.200001 -3.262072 6.078308
1.380384 9.200001 -3.249033 6.070706
1.402814 9.200001 -3.237451 6.062448
1.425608 9.200001 -3.226679 6.053563
1.448772 9.200001 -3.216749 6.044044
1.472312 9.200001 -3.207328 6.033866
1.496236 9.200001 -3.198735 6.023045
1.520548 9.200001 -3.191121 6.011591
1.545254 9.200001 -3.184476 5.999508
1.570363 9.200001 -3.178804 5.986802
1.595879 9.200001 -3.174079 5.973482
1.621810 9.200001 -3.170319 5.959556
1.648162 9.200001 -3.167478 5.945042
1.674943 9.200001 -3.165530 5.929961
1.702158 9.200001 -3.164468 5.914333
1.729816 9.200001 -3.164281 5.898179
1.757923 9.200001 -3.164948 5.881512
1.786488 9.200001 -3.166452 5.864366
1.815516 9.200001 -3.168766 5.846768
1.845015 9.200001 -3.171882 5.828749
1.874994 9.200001 -3.175780 5.810339
1.905461 9.200001 -3.180439 5.791571
1.936422 9.200001 -3.185734 5.772453
1.967886 9.200001 -3.191642 5.753042
1.999862 9.200001 -3.198129 5.733376
2.032357 9.200001 -3.205352 5.713469
2.065380 9.200001 -3.213221 5.693370
2.098940 9.200001 -3.221559 5.673118
2.133045 9.200001 -3.230142 5.652734
2.167704 9.200001 -3.238728 5.632271
2.202926 9.200001 -3.248097 5.611753
2.238721 9.200001 -3.257858 5.591222
2.275097 9.200001 -3.267969 5.570716
2.312065 9.200001 -3.278395 5.550265
2.349633 9.200001 -3.289372 5.529911
2.387811 9.200001 -3.300251 5.509686
2.426610 9.200001 -3.311071 5.489614
2.466039 9.200001 -3.322595 5.469751
2.506109 9.200001 -3.333659 5.450119
2.546830 9.200001 -3.344660 5.430737
2.588213 9.200001 -3.356519 5.411634
2.630268 9.200001 -3.366776 5.392879
2.673006 9.200001 -3.378368 5.374477
2.716439 9.200001 -3.389016 5.356446
2.760578 9.200001 -3.399349 5.338815
2.805434 9.200001 -3.410310 5.321609
2.851018 9.200001 -3.419514 5.304854
2.897343 9.200001 -3.430298 5.288576
2.944421 9.200001 -3.438796 5.272798
2.992265 9.200001 -3.448565 5.257542
3.040885 9.200001 -3.456818 5.242827
3.090295 9.200001 -3.464895 5.228673
3.140509 9.200001 -3.473101 5.215096
3.191538 9.200001 -3.479322 5.202109
3.243397 9.200001 -3.486945 5.189723
3.296098 9.200001 -3.492185 5.177946
3.349655 9.200001 -3.496697 5.166781
3.404083 9.200001 -3.503253 5.156231
3.459395 9.200001 -3.504606 5.146291
3.515606 9.200001 -3.509309 5.137149
3.572730 9.200001 -3.512228 5.128651
3.630783 9.200001 -3.513261 5.120776
3.689779 9.200001 -3.513613 5.113506
3.749732 9.200001 -3.517545 5.106994
3.810661 9.200001 -3.512984 5.101254
3.872580 9.200001 -3.509641 5.096098
3.935504 9.200001 -3.510881 5.091526
3.999451 9.200001 -3.507133 5.087943
4.064437 9.200001 -3.501824 5.084894
4.130479 9.200001 -3.494934 5.082419
4.197595 9.200001 -3.492213 5.080956
4.265800 9.200001 -3.486820 5.079939
4.335114 9.200001 -3.474184 5.079732
4.405555 9.200001 -3.464407 5.080276
4.477139 9.200001 -3.456348 5.081271
4.549887 9.200001 -3.449213 5.083368
4.623817 9.200001 -3.441289 5.085699
4.698949 9.200001 -3.420430 5.089246
4.775301 9.200001 -3.401127 5.093021
4.852893 9.200001 -3.389509 5.097925
4.931747 9.200001 -3.377641 5.103086
5.011882 9.200001 -3.364642 5.109408
5.093318 9.200001 -3.350292 5.115875
5.176079 9.200001 -3.323467 5.123681
5.260183 9.200001 -3.296643 5.131486
5.345655 9.200001 -3.276623 5.140702
5.432516 9.200001 -3.257315 5.150065
5.520787 9.200001 -3.237270 5.160401
5.610493 9.200001 -3.216720 5.171406
5.701657 9.200001 -3.195032 5.182663
5.794302 9.200001 -3.166673 5.195405
5.888452 9.200001 -3.138314 5.208147
5.984131 9.200001 -3.107578 5.221899
